OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,REV_AT_EPOCH,BSTAR,orbital_period_min,altitude_estimated,drag_index,energy_index,orbit_type,orbit_family,anomaly_score,anomaly_flag
TERRA,1999-068A,25994,2025-10-13 22:39:00.743040,14.60849617,0.00010051,97.9839,340.7931,309.6354,127.9322,6.75e-06,0.0,37365,0.00014720012,98.57277458559925,697.5689822092354,1.4795084061200001e-08,0.002342928214097068,LEO,LEO,-0.1721656437917225,1
ASIASTAR,2000-016A,26107,2025-10-13 20:45:42.323616,1.00270003,0.00073034,8.5527,60.7214,161.3599,217.0384,-3.43e-06,0.0,9345,0.0,1436.1224263651413,35794.23152787762,0.0,0.49731086600812613,GEO,GEO,0.0045395309240156,-1
IMAGE,2000-017A,26113,2025-10-10 01:37:51.064896,1.68663288,0.76142605,93.951,311.7881,317.0625,4.2756,-2.72e-06,0.0,15728,-0.015372449,853.77204314907,23440.795473291775,-0.01170498312089645,0.17576357582536103,MEO,MEO,0.11730326323051632,-1
USA 149 (DSP 20),2000-024A,26356,2025-10-09 18:28:51.543264,1.00283403,0.0002709,12.9814,13.5918,227.6921,249.7437,9.7e-07,0.0,3040,0.0,1435.930529800629,35790.47532848467,0.0,0.4971779722254811,GEO,GEO,0.007637750911723362,-1
NAVSTAR 47 (USA 150),2000-025A,26360,2025-10-13 22:08:40.905888,2.00572385,0.00378006,55.0116,29.2571,236.5608,229.1169,-8.8e-07,0.0,18633,0.0,717.9452944132863,20188.572609082225,0.0,0.12428757855183747,MEO,MEO,0.00601943750110534,-1
TDRS 8,2000-034A,26388,2025-10-13 19:11:38.475168,1.00273017,0.00024774,12.2928,33.3544,174.6607,187.3933,-2.05e-06,0.0,9271,0.0,1436.0792594881234,35793.38659040396,0.0,0.4972809701803522,GEO,GEO,-0.007819488502319949,1
NAVSTAR 48 (USA 151),2000-040A,26407,2025-10-13 11:50:11.165856,2.00567095,0.01293461,54.9085,224.9627,300.5619,54.9185,-1.3e-07,0.0,18499,0.0,717.9642303738807,20189.039616632286,0.0,0.12429413486119763,MEO,MEO,0.015219594662722602,-1
CLUSTER II-FM7 (SAMBA),2000-041A,26410,2025-10-03 11:21:06.895008,0.44781325,0.8618747,146.2679,18.6784,234.1801,0.6428,1.051e-05,0.0,1916,0.0,3215.6261566624034,65795.76122770636,0.0,2.493309119263942,GEO,HEO,0.11311813697167061,-1
CLUSTER II-FM5 (RUMBA),2000-045A,26463,2025-10-06 15:45:09.134208,0.42958277,0.91176583,146.6979,96.1587,315.8839,1.9747,0.00010692,-6.365976e-06,1904,0.0,3352.0897497820965,67823.31085334888,0.0,2.709419774931086,GEO,HEO,0.11838404110587364,-1
CLUSTER II-FM8 (TANGO),2000-045B,26464,2025-10-14 23:52:22.675296,0.44417766,0.86521941,146.8337,20.2833,235.6391,0.777,6.51e-06,0.0,1920,0.0,3241.9460267317363,66189.01548994296,0.0,2.5342915799193895,GEO,HEO,0.11328407656583495,-1
NSS-11,2000-059A,26554,2025-10-13 20:44:38.687424,1.00272139,0.00030555,1.4858,84.304,124.2119,301.3273,1.3e-07,0.0,3882,0.0,1436.0918340437515,35793.632722432056,0.0,0.49728967877294233,GEO,GEO,-0.02279938257526548,1
USA 153,2000-065A,26575,2025-10-13 15:45:56.063232,1.00275686,0.00016021,11.1983,37.3932,170.7241,185.2827,-3.33e-06,0.0,3045,0.0,1436.0410359097418,35792.63840473351,0.0,0.49725449865372395,GEO,GEO,-0.014037935726164075,1
AMC-6,2000-067A,26580,2025-10-13 16:11:46.087008,1.00272252,0.0003598,0.0765,68.7168,132.4741,289.1941,7.5e-07,0.0,9142,0.0,1436.0902156660447,35793.60104464618,0.0,0.4972885579503634,GEO,GEO,-0.008625653684008583,1
NAVSTAR 49 (USA 154),2000-071A,26605,2025-10-13 14:30:25.801920,2.00551976,0.01659986,55.4856,104.6989,263.6601,94.3151,4.1e-07,0.0,18256,0.0,718.0183555010199,20190.37445328903,0.0,0.1243128758768299,MEO,MEO,0.013268060560043038,-1
ODIN,2001-007A,26702,2025-10-13 19:42:22.604544,15.4671798,0.00035562,97.4336,313.0319,20.6228,339.5164,0.00033238,0.0,35105,0.00066462557,93.10035951091743,433.4718009135486,2.363541452034e-07,0.0020900069784582547,LEO,LEO,-0.17103170872398094,1
USA 157 (MILSTAR-2 2),2001-009A,26715,2025-10-13 10:59:02.930784,1.00277115,0.00438941,11.2708,21.231,183.5271,192.3069,1.01e-06,0.0,3047,0.0,1436.02057159303,35792.23783489007,0.0,0.4972403264945921,GEO,GEO,0.0062668362365218,-1
BSAT-2A,2001-011B,26720,2025-10-13 15:54:47.714400,0.99181898,0.00078915,10.2068,49.6998,182.3875,195.1506,-2.46e-06,0.0,8953,0.0,1451.8778416601788,36102.06132468395,0.0,0.5082825200385366,GEO,GEO,0.01988563419047007,-1
INTELSAT 10 (IS-10),2001-019A,26766,2025-10-13 13:35:23.579232,0.99076232,0.0005264,8.4831,61.752,195.0707,7.0153,2.1e-07,0.0,4313,0.0,1453.4262869423617,36132.2546484952,0.0,0.5093672770966099,GEO,GEO,0.022499625611591467,-1
OMNI-M1,2001-026A,26857,2025-09-24 11:24:34.662816,3.92402164,0.00144109,44.9549,306.4421,336.7061,23.2765,-4e-07,0.0,19514,0.0,366.970453302597,10608.083553975619,0.0,0.03247186381103239,MEO,MEO,-0.03213072967639663,1
USA 159 (DSP 21),2001-033A,26880,2025-10-13 02:54:10.796256,1.00266101,0.00017679,12.5528,18.136,276.9365,81.2025,-3.06e-06,0.0,3048,0.0,1436.178315141625,35795.32546800065,0.0,0.4973495739011952,GEO,GEO,0.008161016159177525,-1
INTELSAT 902 (IS-902),2001-039A,26900,2025-10-08 18:26:01.724928,1.00271851,0.0004201,5.4788,74.8408,119.7746,49.4647,-2.79e-06,0.0,8817,0.0,1436.0959587751104,35793.71345900495,0.0,0.49729253539983687,GEO,GEO,-0.005862315511243055,1
PCSAT (NO-44),2001-043C,26931,2025-10-13 15:55:55.883136,14.31804257,0.00070802,67.0501,161.832,273.5365,86.4927,1.95e-06,0.0,25515,0.00010402811,100.57240666522198,792.8432583210752,7.365398244219999e-08,0.002438948925162709,LEO,LEO,-0.21242821817190982,1
PROBA-1,2001-049B,26958,2025-10-13 23:18:56.704032,15.05997178,0.00550583,97.9586,282.2042,233.72,125.8933,2.849e-05,0.0,30654,0.00019377387,95.617709052573,555.5834245320684,1.0668859866621e-06,0.0022045588070173858,LEO,LEO,-0.17315486987343076,1
TIMED,2001-055B,26998,2025-10-13 22:25:46.044480,14.9439363,0.00024062,74.0713,10.5443,273.7175,86.3734,2.604e-05,0.0,29402,0.00024534644,96.36015378357843,591.3925030890532,5.9035260392800004e-08,0.0022389272852032416,LEO,LEO,-0.2277949940572323,1
MAROC-TUBSAT,2001-056D,27004,2025-10-13 22:53:21.941952,13.70248887,0.00204591,99.7907,94.3566,55.0098,98.8639,-1e-07,0.0,19246,4.164506e-05,105.09039734764623,1005.8146131499125,8.520204470460001e-08,0.002662999521288139,LEO,LEO,-0.1427039048288895,1
COSMOS 2385,2001-058B,27056,2025-10-13 22:41:34.649952,12.60558553,0.00071014,82.5418,17.3374,75.5833,51.3257,2.8e-07,0.0,9475,9.9337349e-05,114.23507433057732,1427.7768228202203,7.054342501886e-08,0.003146617526840404,LEO,LEO,-0.12906795097740892,1
COSMOS 2386,2001-058C,27057,2025-10-13 22:24:42.680448,12.61609429,8.384e-05,82.5496,11.8267,114.7589,245.3589,2.8e-07,0.0,9545,9.8193122e-05,114.13992055698246,1423.4454846673952,8.23251134848e-09,0.003141377668005948,LEO,LEO,-0.1633392556133565,1
USA 164 (MILSTAR-2 3),2002-001A,27168,2025-10-13 22:03:56.637792,1.00269352,0.00961363,10.885,23.3329,2.2826,347.117,8.8e-07,0.0,3048,0.0,1436.131750407642,35794.414033202695,0.0,0.49731732362290654,GEO,GEO,0.05357107101245484,-1
INTELSAT 904 (IS-904),2002-007A,27380,2025-10-04 16:55:18.075648,1.00265842,0.00011086,6.2753,72.2328,157.525,10.1766,-1.98e-06,0.0,4920,0.0,1436.1820249811497,35795.39808211912,0.0,0.4973521433446556,GEO,GEO,-0.0037192635692987475,1
AQUA,2002-022A,27424,2025-10-13 22:10:05.047392,14.61592151,0.00018652,98.3937,246.8704,63.8782,328.2188,1.606e-05,0.0,24729,0.00033299794,98.52269656858606,695.1747450706926,6.21107757688e-08,0.002340548258860358,LEO,LEO,-0.19772739613450602,1
DIRECTV 5 (TEMPO 1),2002-023A,27426,2025-10-13 21:27:08.352288,1.00271428,0.00035875,4.2454,78.3703,138.7582,17.2506,-6.8e-07,0.0,8565,0.0,1436.1020170172505,35793.83204154709,0.0,0.4972967311152139,GEO,GEO,-0.009912475931947107,1
INTELSAT 905 (IS-905),2002-027A,27438,2025-10-10 00:50:50.382240,1.00273403,0.00025553,6.1208,72.7969,129.187,52.4588,9.5e-07,0.0,4885,0.0,1436.0737313363145,35793.27838315473,0.0,0.49727714164597925,GEO,GEO,-0.011143790535568132,1
GALAXY 3C (G-3C),2002-030A,27445,2025-10-13 21:31:30.432864,1.00271333,0.00016678,3.1088,81.1215,74.7377,94.8901,-1.64e-06,0.0,4402,0.0,1436.1033776223958,35793.858673674746,0.0,0.4972976734226595,GEO,GEO,-0.029872535437624137,1
COSMOS 2390,2002-036A,27464,2025-10-13 21:40:08.078592,12.44616599,0.00262096,82.4816,138.9703,77.2485,283.1522,1.4e-07,0.0,5703,2.9388183e-05,115.69828018981771,1494.2303946067968,7.702525211568e-08,0.00322774210042476,LEO,LEO,-0.13899656489260065,1
COSMOS 2391,2002-036B,27465,2025-10-13 23:35:55.938048,12.4493897,0.00270846,82.4807,135.5542,71.6988,288.7036,2.6e-07,0.0,5721,0.00011374726,115.66832067277966,1492.8725601061342,3.080799038196e-07,0.0032260707000532855,LEO,LEO,-0.13361514552772652,1
INTELSAT 906 (IS-906),2002-041A,27513,2025-10-13 22:16:55.393824,1.0027335,0.00041393,5.1733,75.9451,160.9319,184.2549,2e-08,0.0,8455,0.0,1436.0744903805448,35793.293240585655,0.0,0.4972776673229508,GEO,GEO,-0.016708297746496625,1
LATINSAT B,2002-058B,27606,2025-10-13 22:23:00.515904,14.76416091,0.00757444,64.5536,285.0556,319.2588,40.2864,1.559e-05,0.0,22573,0.00023359401,97.53348048548193,647.7966715961329,1.7693438131044e-06,0.0022937837132551804,LEO,LEO,-0.13062591020978098,1
SAUDISAT 1C (SO-50),2002-058C,27607,2025-10-13 10:04:43.749120,14.8207535,0.00682617,64.5528,171.9799,307.9171,51.5776,2.258e-05,0.0,22787,0.00029056685,97.16105189928433,629.9179088860647,1.9834587144645e-06,0.00227629967355696,LEO,LEO,-0.14858359360559104,1
LATINSAT A,2002-058H,27612,2025-10-13 16:53:35.719296,14.84698173,0.00561368,64.5575,6.6638,284.9619,74.5278,1.801e-05,0.0,23102,0.00022400599,96.98941011628766,621.6704058187333,1.2574979459432e-06,0.0022682642927048234,LEO,LEO,-0.16042319150656148,1
NIMIQ 2,2002-062A,27632,2025-10-13 21:27:15.839712,1.00272156,0.00059438,8.874,59.4303,150.4574,25.4514,-7.8e-07,0.0,4171,0.0,1436.0915905707664,35793.62795674366,0.0,0.49728951015337425,GEO,GEO,-0.015015744906939021,1
CORIOLIS,2003-001A,27640,2025-10-13 23:37:52.692096,14.19839339,0.00136379,98.7163,292.6442,197.8843,162.1856,1.93e-06,0.0,17928,0.00011158317,101.41992551172721,833.0331857916917,1.521760114143e-07,0.002480227934703968,LEO,LEO,-0.18934838477316113,1
SORCE,2003-004A,27651,2025-10-13 12:41:05.513856,15.01569531,0.00151638,39.9907,226.9792,75.1368,285.1104,5.729e-05,0.0,23478,0.00044446483,95.89965501237917,569.1929237896775,6.739775789154e-07,0.0022175790488747453,LEO,LEO,-0.22301520017363557,1
NAVSTAR 51 (USA 166),2003-005A,27663,2025-10-13 19:50:28.927680,2.00574084,0.01447104,54.9417,224.7596,50.9805,320.1492,-1.9e-07,0.0,16637,0.0,717.9392129244374,20188.422623678092,0.0,0.12428547295875789,MEO,MEO,0.017508621197285468,-1
USA 167,2003-008A,27691,2025-10-13 21:23:38.687136,1.00271953,0.00032894,10.4707,45.5562,243.1731,292.803,-3e-08,0.0,430,0.0,1436.0944979300443,35793.68486475785,0.0,0.4972915236749967,GEO,GEO,0.0021087744684745724,-1
NAVSTAR 52 (USA 168),2003-010A,27704,2025-10-13 14:41:29.094720,1.94742997,0.00039248,54.9508,334.5005,288.3515,244.5346,-8.5e-07,0.0,16511,0.0,739.4360886825625,20715.981333355317,0.0,0.1318397302387554,MEO,MEO,-0.008488523871884701,1
USA 169 (MILSTAR-2 4),2003-012A,27711,2025-10-13 02:45:38.840832,1.00272809,0.00941067,11.9725,31.7894,7.524,176.0658,-2.05e-06,0.0,3047,0.0,1436.0822384062265,35793.44489926134,0.0,0.4972830332431129,GEO,GEO,0.0216344103650129,-1
ASIASAT 4,2003-014A,27718,2025-10-13 20:57:48.664224,1.00269708,0.0003802,4.0709,78.8291,139.7451,266.1016,-2.33e-06,0.0,4283,0.0,1436.1266515306897,35794.31422973877,0.0,0.49731379225423206,GEO,GEO,-0.017242108980976,1
HELLAS-SAT 2,2003-020A,27811,2025-10-13 16:47:27.665664,1.00271223,0.00096939,6.7383,70.8109,154.1354,39.4737,-9.3e-07,0.0,4037,0.0,1436.1049530631535,35793.88951092773,0.0,0.49729876451883737,GEO,GEO,-0.019797530802302954,1
THURAYA-2,2003-026A,27825,2025-10-13 22:11:03.456384,1.00273612,0.00011337,8.4506,32.9096,225.6473,140.9645,1.15e-06,0.0,8188,0.0,1436.0707381319824,35793.21979454523,0.0,0.4972750687015182,GEO,GEO,-0.0036094729167408524,1
OPTUS C1,2003-028B,27831,2025-10-13 17:34:45.630912,1.00270446,0.00060106,6.2694,72.3792,136.9969,232.5998,-1.61e-06,0.0,5059,0.0,1436.1160815022206,35794.107335675,0.0,0.4973064717277423,GEO,GEO,-0.02014312166788823,1
MOST,2003-031D,27843,2025-10-13 22:59:11.082624,14.21245466,0.0008877,98.7089,293.1199,240.3388,119.6906,1.37e-06,0.0,15573,8.288036e-05,101.3195844383436,828.2808016389299,7.3572895572e-08,0.002475322673311786,LEO,LEO,-0.19025673443489477,1
CUTE-1 (CO-55),2003-031E,27844,2025-10-13 20:54:23.117760,14.241044,0.00096585,98.6789,293.5398,174.2877,185.8414,4.88e-06,0.0,15661,0.00023104579,101.11618221248386,818.6423877688649,2.231555762715e-07,0.0024653940743702345,LEO,LEO,-0.1960111443401032,1
CUBESAT XI-IV (CO-57),2003-031J,27848,2025-10-13 17:43:23.849472,14.23423396,0.00091892,98.6817,293.318,192.5104,167.5848,3.84e-06,0.0,15631,0.00018848295,101.16455891104378,820.9353503598932,1.73200752414e-07,0.0024677536602204014,LEO,LEO,-0.19486088949402186,1
SCISAT 1,2003-036A,27858,2025-10-13 18:37:17.312448,14.80949874,0.00062096,73.9288,300.7757,52.8537,307.3205,9.87e-06,0.0,19496,0.0001321845,97.23489128707674,633.4644468423112,8.208128711999999e-08,0.002279760822629637,LEO,LEO,-0.2238730785073173,1
COSMOS 2400,2003-037A,27868,2025-10-13 22:57:44.305920,12.45183759,0.00208598,82.4664,124.2629,233.4543,126.4618,3.9e-07,0.0,689,0.00020643115,115.64558159323053,1491.8418942500239,4.30611250277e-07,0.003224802406933965,LEO,LEO,-0.12819402556299797,1
COSMOS 2401,2003-037B,27869,2025-10-13 23:32:40.039872,12.45497074,0.00216601,82.4653,120.7326,228.8419,131.0794,1.2e-07,0.0,712,1.5334459e-05,115.61648999907646,1490.5231973973796,3.3214591538590004e-08,0.0032231801600372655,LEO,LEO,-0.12736759969856992,1
USA 170,2003-040A,27875,2025-10-13 13:31:38.938368,1.00277922,0.00014318,9.9754,50.2245,180.7534,18.595,1.19e-06,0.0,3051,0.0,1436.0090150252613,35792.011625053165,0.0,0.4972323233106244,GEO,GEO,-0.0010244167690814932,1
MOZHAETS 4 (RS-22),2003-042A,27939,2025-10-13 22:38:36.044736,14.72712754,0.00108821,98.3379,99.5653,335.0071,179.5621,1.889e-05,0.0,17929,0.00030412694,97.77874171924229,659.5582264479826,3.309539773774e-07,0.0023053342814907144,LEO,LEO,-0.18903315937115772,1
LARETS,2003-042F,27944,2025-10-13 21:42:14.936256,14.63796834,0.0013537,98.3856,79.3888,85.4617,274.813,1.45e-06,0.0,17733,3.7314157e-05,98.37430759192364,688.0778637710155,5.05121743309e-08,0.002333503181469523,LEO,LEO,-0.21381421599081196,1
GALAXY 13 (HORIZONS-1),2003-044A,27954,2025-10-13 16:07:31.493856,1.00271532,0.00021456,0.7763,87.2837,114.6548,272.4343,1.2e-06,0.0,4410,0.0,1436.1005275156263,35793.80288642397,0.0,0.4972956995396074,GEO,GEO,-0.026899822683741914,1
IRS-P6 (RESOURCESAT-1),2003-046A,28051,2025-10-13 22:34:28.456896,14.36036781,0.00641326,98.2273,330.0883,2.2767,97.8041,1.96e-06,0.0,14518,7.9681152e-05,100.27598311216236,778.7600291428207,5.1101594487552e-07,0.00242459316867059,LEO,LEO,-0.11764153471105943,1
DMSP 5D-3 F16 (USA 172),2003-048A,28054,2025-10-13 23:44:49.286976,14.14392241,0.00081267,99.0106,303.9571,120.492,270.3401,1.76e-06,0.0,13468,0.00011583916,101.81051325492955,851.5174172245497,9.41390101572e-08,0.0024993683953588404,LEO,LEO,-0.20085498625619713,1
CHUANGXIN 1 (CX-1),2003-049B,28058,2025-10-13 23:37:35.398272,14.48391679,0.00118823,98.527,178.9491,205.3316,154.7296,3.75e-06,0.0,16063,0.00011222171,99.42062087751057,738.0433182614497,1.3334520247330001e-07,0.002383405636494428,LEO,LEO,-0.20670183049266105,1
YAMAL 202,2003-053A,28089,2025-10-13 18:32:51.795744,1.00272566,0.00061106,5.718,73.9236,145.3289,245.0748,-9e-07,0.0,8023,0.0,1436.08571860024,35793.51301996062,0.0,0.4972854434721179,GEO,GEO,-0.01259683814035506,1
UFO 11 (USA 174),2003-057A,28117,2025-10-13 20:37:20.625600,1.00271536,0.00043941,8.7164,34.9531,181.7164,190.9215,-1.14e-06,0.0,7998,0.0,1436.100470227164,35793.80176507409,0.0,0.4972956598636867,GEO,GEO,-0.019432496337119742,1
NAVSTAR 53 (USA 175),2003-058A,28129,2025-10-10 22:26:53.050272,1.92678424,0.0001735,54.8711,32.5093,290.8725,69.1187,-7.5e-07,0.0,15966,0.0,747.3592372750568,20909.13097415414,0.0,0.13468022510135869,MEO,MEO,0.0036179423213926754,-1
USA 176 (DSP 22),2004-004A,28158,2025-10-13 08:56:36.352608,1.00269522,0.00037731,11.7254,27.8296,225.1003,167.1091,-1.69e-06,0.0,3046,0.0,1436.1293155461535,35794.36637417153,0.0,0.49731563729047634,GEO,GEO,-0.011441980355854753,1
ABS-4 (MOBISAT-1),2004-007A,28184,2025-10-13 22:15:55.490112,1.00274426,0.00057775,5.4147,74.996,137.8608,204.8749,2.8e-07,0.0,4986,0.0,1436.0590805077259,35792.9916092693,0.0,0.4972669952519036,GEO,GEO,-0.016411176484204093,1
EUTELSAT 7A,2004-008A,28187,2025-10-13 14:27:48.553920,1.00270564,0.00014481,5.2016,74.9335,171.6673,213.5684,9.3e-07,0.0,7888,0.0,1436.1143914578959,35794.07425528767,0.0,0.49730530125204536,GEO,GEO,-0.013986975144519853,1
NAVSTAR 54 (USA 177),2004-009A,28190,2025-10-12 08:08:35.433600,2.00563037,0.01077022,55.0389,285.6928,166.3423,11.935,-4e-08,0.0,15797,0.0,717.9787569730508,20189.39787565789,0.0,0.12429916460854724,MEO,MEO,0.015417963236090015,-1
SHIYAN-1 (SY-1),2004-012A,28220,2025-10-13 21:38:08.011968,15.25975492,0.00073642,97.9025,344.9851,156.06,204.0981,0.00015416,0.0,17343,0.00060198231,94.36586678811483,494.99477949431366,4.4331181273019997e-07,0.0021472118090934207,LEO,LEO,-0.22454877937618517,1
AMC-11,2004-017A,28252,2025-10-13 21:26:45.888288,1.00271507,0.00031822,0.062,62.8088,151.0378,19.4612,-6.3e-07,0.0,7840,0.0,1436.100885568619,35793.809894862425,0.0,0.4972959475142197,GEO,GEO,-0.016422467203068947,1
INTELSAT 10-02,2004-022A,28358,2025-10-13 21:58:12.188640,1.002713,9.166e-05,0.0187,101.9856,160.9375,88.3614,-2.4e-07,0.0,7808,0.0,1436.1038502542604,35793.86792484472,0.0,0.49729800075113584,GEO,GEO,-0.032734248334611915,1
NAVSTAR 55 (USA 178),2004-023A,28361,2025-10-13 20:18:38.641248,2.00569699,0.01546669,54.6953,96.6715,294.7039,67.2212,3.5e-07,0.0,15610,0.0,717.9549090313985,20188.80972982099,0.0,0.12429090745618339,MEO,MEO,0.017705827209359204,-1
APRIZESAT 2,2004-025A,28366,2025-10-13 23:02:36.242016,14.37869089,0.01045849,98.0825,102.2019,273.5864,85.3368,3.38e-06,0.0,11625,0.00011858868,100.1481992356816,772.6846747332584,1.2402585238932e-06,0.002418417681845529,LEO,LEO,-0.13532730392258868,1
SAUDICOMSAT 1,2004-025D,28369,2025-10-13 22:50:27.380256,14.55171406,0.0033393,98.5776,285.4946,58.8395,301.6069,7.11e-06,0.0,12831,0.00017466813,98.95741450543593,715.9451763476745,5.83269286509e-07,0.0023612485256560237,LEO,LEO,-0.1654210680099843,1
SAUDICOMSAT 2,2004-025E,28370,2025-10-13 23:04:05.727360,14.49734971,0.00545479,98.667,287.2636,285.7969,73.7214,5.62e-06,0.0,12442,0.0001560543,99.32849995380293,733.651252794526,8.51243435097e-07,0.002378990862044905,LEO,LEO,-0.15200376397832993,1
SAUDISAT 2,2004-025F,28371,2025-10-13 23:12:02.221632,14.56442738,0.00243162,98.5387,275.8106,335.884,24.1217,5.75e-06,0.0,12990,0.0001401821,98.87103436537579,711.8204363235327,3.4086959800199993e-07,0.002357128046990577,LEO,LEO,-0.14968843784732566,1
APRIZESAT 1,2004-025G,28372,2025-10-13 22:55:03.906048,14.51560448,0.00446046,98.6315,286.0074,182.3583,177.7408,4.23e-06,0.0,12618,0.00011652751,99.20358480310425,727.6934816860539,5.197662972546e-07,0.002373011004481746,LEO,LEO,-0.17628188648703397,1
AURA,2004-026A,28376,2025-10-13 22:13:05.085984,14.6073089,0.00015353,98.3078,236.9166,67.8452,292.2911,1.58e-05,0.0,13025,0.00033381813,98.58078649928461,697.951995319112,5.1251097498900005e-08,0.002343309092114568,LEO,LEO,-0.21455521622317697,1
ANIK F2,2004-027A,28378,2025-10-13 21:26:53.375712,1.00271536,0.00032373,2.6467,82.7296,74.2742,76.3215,-6.2e-07,0.0,3879,0.0,1436.100470227164,35793.80176507409,0.0,0.4972956598636867,GEO,GEO,-0.029289573556125048,1
COSMOS 2407,2004-028A,28380,2025-10-13 21:36:26.085888,13.76304293,0.00382129,82.9572,257.2004,219.6815,159.0907,8.2e-07,0.0,6600,6.8563441e-05,104.62802501772042,984.161248737455,2.6200079145889e-07,0.00263961796371256,LEO,LEO,-0.1719552849464165,1
SHIJIAN-6 01A (SJ-6 01A),2004-035A,28413,2025-10-13 21:10:13.308672,15.13372243,0.00049662,97.6132,308.7805,266.1491,93.9172,0.00011686,0.0,15015,0.00065812565,95.15173855346043,533.0617198520622,3.26838360303e-07,0.002183124360953436,LEO,LEO,-0.2342004186115652,1
SHIJIAN-6 01B (SJ-6 01B),2004-035B,28414,2025-10-13 23:40:49.139040,15.04223412,0.00032656,97.6248,303.1204,251.2003,108.8869,6.26e-05,0.0,14978,0.00045459473,95.73046054943333,561.027529321691,1.484524550288e-07,0.002209761062164017,LEO,LEO,-0.23878365975258647,1
COSMOS 2408,2004-037A,28419,2025-10-13 22:01:11.525664,12.45672772,0.0016743,82.4799,120.1575,88.2978,272.0021,3.9e-07,0.0,95724,0.00020287394,115.6001826778309,1489.7839522247941,3.3967183774200003e-07,0.0032222709864843453,LEO,LEO,-0.06983621920309124,1
COSMOS 2409,2004-037B,28420,2025-10-13 23:14:02.544864,12.45317447,0.00143373,82.4803,123.2469,98.4746,261.7961,1.6e-07,0.0,95690,4.3817891e-05,115.63316674547481,1491.2791534440948,6.282302486343e-08,0.003224110062593263,LEO,LEO,-0.08005963618333012,1
AMC-15,2004-041A,28446,2025-10-13 21:28:30.720000,1.00271685,0.00024304,0.0612,63.1014,153.8094,22.8669,-1.02e-06,0.0,7683,0.0,1436.0983362351992,35793.75999484408,0.0,0.49729418193902086,GEO,GEO,-0.02043633396708877,1
JB-3 3 (ZY 2C),2004-044A,28470,2025-10-13 21:16:16.843584,15.16719291,0.00352411,97.2485,85.3761,4.8292,355.3275,5.457e-05,0.0,15041,0.00027733181,94.94176071635394,522.9008709117215,9.773478049390998e-07,0.0021734996932680863,LEO,LEO,-0.15770838493151235,1
NAVSTAR 56 (USA 180),2004-045A,28474,2025-10-12 00:10:38.685216,2.0056652,0.01687401,55.269,334.8903,306.8414,50.6846,-8e-07,0.0,15344,0.0,717.9662886906548,20189.090379559493,0.0,0.12429484753477833,MEO,MEO,0.02236619542130258,-1
SWIFT,2004-047A,28485,2025-10-13 14:22:24.448512,15.44861587,0.00053008,20.5534,254.2161,175.345,184.7041,0.000441,0.0,14838,0.00088620022,93.2122341650275,438.92180171367363,4.697570126176e-07,0.0020950329374122105,LEO,LEO,-0.20625392628725142,1
NANOSAT-1,2004-049B,28493,2025-10-13 15:16:58.429632,14.79328056,0.00042903,98.196,52.923,22.7088,337.4312,2.151e-05,0.0,11898,0.00029619365,97.34149191313655,638.5829382143365,1.270759616595e-07,0.002284762260772383,LEO,LEO,-0.1942299214419445,1
COSMOS 2414,2005-002A,28521,2025-10-13 20:07:14.658240,13.87891609,0.00390748,82.9502,229.9467,313.6951,46.0976,9.1e-07,0.0,4964,6.3640891e-05,103.75450003891478,943.1659192784773,2.4867550876467994e-07,0.002595726340259733,LEO,LEO,-0.13907275168459676,1
NSS-10,2005-003A,28526,2025-10-13 18:22:18.572736,1.00271178,0.00029811,5.8341,73.4187,138.3117,48.9893,-2.61e-06,0.0,5068,0.0,1436.1055975626416,35793.902126183835,0.0,0.49729921087739964,GEO,GEO,-0.020287707394771592,1
XM-3 (RHYTHM),2005-008A,28626,2025-10-13 21:33:52.706016,1.00271962,1.943e-05,0.0072,75.1611,136.6287,48.0645,-2.13e-06,0.0,4015,0.0,1436.094369032093,35793.68234173838,0.0,0.49729143440530615,GEO,GEO,-0.03634415101916155,1
INMARSAT 4-F1,2005-009A,28628,2025-10-13 15:58:17.378688,1.00271986,0.00037463,4.843,42.478,186.1921,211.4987,2.2e-07,0.0,7520,0.0,1436.0940253043357,35793.67561368829,0.0,0.49729119635291524,GEO,GEO,-0.01639791612429642,1
IRS-P5 (CARTOSAT-1),2005-017A,28649,2025-10-13 18:56:22.275744,14.90101759,0.00022557,97.5576,315.8459,117.5534,242.5914,2.022e-05,0.0,10711,0.00021460847,96.63769546627319,604.7550644718176,4.8409232577899995e-08,0.0022518432159124606,LEO,LEO,-0.23948427748905715,1
DIRECTV 8,2005-019A,28659,2025-10-13 21:24:23.615136,1.00272244,0.0003576,0.0177,236.7906,348.272,359.7063,-1.3e-07,0.0,7460,0.0,1436.0903302413376,35793.603287319325,0.0,0.49728863730050976,GEO,GEO,0.02242753357383742,-1
GALAXY 28 (G-28),2005-022A,28702,2025-10-12 19:51:58.001760,1.0024908,0.00051702,2.6587,81.9976,166.0076,342.9422,-1.94e-06,0.0,4950,0.0,1436.4221596846576,35800.09819820153,0.0,0.4975184753166319,GEO,GEO,0.0009441073639155917,-1
